,DateTime,X1,X2,X3,X4,Y
1172,8,6.02,12.248,18.694000000000003,16.445,427063.84
1173,8,6.010000000000001,12.408,22.646000000000004,20.059,426487.38
1174,8,5.97,12.508,34.67100000000001,30.134,425596.22
1175,8,5.976666666666667,12.522,79.222,65.507,429198.56
1176,8,6.003333333333334,12.456,145.34,105.17000000000002,354077.0
1177,8,6.036666666666666,12.456,156.52,101.01,353557.88
1178,9,6.076666666666667,12.356,200.98,127.92000000000002,446179.84
1179,9,6.176666666666667,12.282,349.05,149.11,423688.66
1180,9,6.306666666666668,12.047999999999998,426.14,182.26,429427.03
1181,9,6.32,12.156,150.54,112.45,453682.56
1182,9,6.166666666666667,12.53,119.6,107.51,448829.53
1183,9,6.03,13.1,148.98,127.14,478391.4
1184,10,6.013333333333333,13.44,132.21,104.26,519852.47
1185,10,5.973333333333334,13.72,142.22,122.33,521434.5
1186,10,5.933333333333334,13.84,187.59000000000003,157.43,524187.44
1187,10,6.03,13.78,291.85,228.67,516370.84
1188,10,6.176666666666667,13.62,361.66,244.92,507481.84
1189,10,6.346666666666667,13.22,587.47,288.47,482341.97
1190,11,6.456666666666667,12.55,263.64000000000004,216.71,539728.94
1191,11,6.5,12.376,274.69,223.21,538920.4
1192,11,6.556666666666668,12.316,258.31,218.14,540633.3
1193,11,6.59,12.242,330.59000000000003,264.81,535690.6
1194,11,6.646666666666667,12.162,340.99,288.21,534863.94
1195,11,6.696666666666666,11.508,301.99,262.21,535804.06
1196,12,6.713333333333334,11.122,333.71,281.71,536416.06
1197,12,6.763333333333333,11.002,387.4,290.81,535549.75
1198,12,6.803333333333334,10.962,738.0100000000001,277.55,526996.2
1199,12,6.926666666666667,10.714,850.5899999999999,169.52,512803.0
1200,12,7.006666666666667,10.5,804.1800000000001,146.9,523108.2
1201,12,7.04,10.42,756.73,215.8,528032.0
1202,13,7.073333333333333,10.408,389.48,286.78000000000003,545541.3
1203,13,7.023333333333333,10.308,470.6,290.29,536936.3
1204,13,7.073333333333333,10.274,658.71,372.45,546159.0
1205,13,7.163333333333333,10.028,782.73,303.03000000000003,539244.6
1206,13,7.1866666666666665,9.954,353.99,280.02000000000004,543722.4
1207,13,7.1433333333333335,9.808,293.41,251.94000000000003,526689.06
1208,14,7.133333333333333,9.654,376.74,271.57,509152.7
1209,14,7.260000000000001,9.16,612.0400000000001,283.40000000000003,506290.0
1210,14,7.32,8.986,471.12,189.54,514217.53
1211,14,7.373333333333334,8.994,747.1100000000001,129.09,515897.03
1212,14,7.456666666666667,8.914,728.39,111.28,520839.3
1213,14,7.423333333333333,8.873999999999999,538.33,149.24,522346.47
1214,15,7.403333333333333,8.914,641.16,161.85,500387.84
1215,15,7.503333333333334,9.046,773.1100000000001,218.01,502839.4
1216,15,7.53,9.26,359.71,233.09000000000003,552121.75
1217,15,7.406666666666666,9.808,276.64000000000004,207.35,559746.9
1218,15,7.343333333333334,10.008,238.42,175.89,559648.6
1219,15,7.260000000000001,10.288,184.21,149.37,548937.8
1220,16,7.25,10.254,132.07999999999998,109.98,556723.94
1221,16,7.19,10.5,93.99,83.486,554943.94
1222,16,7.146666666666667,10.614,120.77,105.17000000000002,554055.94
1223,16,7.103333333333333,10.668,160.94,108.29,551373.06
1224,16,7.1433333333333335,10.722,230.62,111.8,548975.4
1225,16,7.18,10.662,281.84000000000003,79.339,540302.4
1226,17,7.203333333333333,10.642,229.58,60.229,552234.8
1227,17,7.116666666666667,10.654,104.26,76.492,556921.5
1228,17,7.03,10.668,67.366,56.121,600497.25
1229,17,7.03,10.46,142.22,69.563,530661.6
1230,17,7.04,10.32,69.589,50.648,601140.2
1231,17,6.97,10.488,43.654,31.057,606650.3
1232,18,6.94,10.254,50.622,24.44,696443.75
1233,18,6.916666666666667,10.06,23.218,17.277,717142.7
1234,18,6.853333333333333,10.254,11.362,9.815,719466.2
1235,18,6.8,10.674,3.2279000000000004,2.9042,724432.7
1236,18,6.739999999999999,10.742,0.6174999999999999,0.6461,722476.4
1237,18,6.739999999999999,10.782,0.1807,0.1391,723222.56
1238,19,6.703333333333333,10.928,0.0806,0.0871,742302.4
1239,19,6.646666666666667,11.082,0.0806,0.0767,737994.3
1240,19,6.6000000000000005,11.282,0.0897,0.1014,734086.0
1241,19,6.56,11.428,0.0858,0.1352,729605.9
1242,19,6.5,11.522,0.0663,0.13,719555.44
1243,19,6.47,11.608,0.0806,0.1391,715258.1
1244,20,6.446666666666666,11.636,0.104,0.1014,691429.44
1245,20,6.376666666666666,11.788,0.104,0.1157,691901.94
1246,20,6.3133333333333335,11.908,0.0377,0.1157,691891.5
1247,20,6.28,12.036,0.0715,0.1547,692107.1
1248,20,6.233333333333333,12.148,0.0767,0.1443,691979.4
1249,20,6.213333333333334,12.222,0.0624,0.0962,692034.94
1250,21,6.19,12.376,0.0429,0.1495,682454.8
1251,21,6.140000000000001,12.541999999999998,0.0481,0.2028,674683.75
1252,21,6.09,12.756,0.0663,0.1209,693517.3
1253,21,6.066666666666666,12.85,0.0481,0.1443,690895.3
1254,21,6.043333333333333,12.93,0.0481,0.1443,693177.25
1255,21,5.94,13.3,0.052,0.2067,695368.56
1256,22,5.829999999999999,13.56,0.0624,0.2028,623120.5
1257,22,5.78,13.82,0.0624,0.1885,617066.1
1258,22,5.726666666666667,14.06,0.0429,0.1924,576612.56
1259,22,5.646666666666667,14.28,0.0663,0.1638,599087.8
1260,22,5.579999999999999,14.4,0.0624,0.1924,591574.8
1261,22,5.553333333333334,14.44,0.0858,0.1352,595470.94
1262,23,5.556666666666668,14.419999999999998,0.0481,0.221,487808.66
1263,23,5.553333333333334,14.4,0.052,0.1885,488442.56
1264,23,5.486666666666667,14.52,0.0429,0.2067,488496.47
1265,23,5.37,14.82,0.0429,0.1066,490226.5
1266,23,5.25,15.1,0.0663,0.169,486794.4
1267,23,5.21,15.22,0.052,0.1638,487392.56
1268,0,5.156666666666667,15.34,0.0429,0.169,406492.03
1269,0,5.14,15.38,0.052,0.2457,408028.38
1270,0,5.093333333333333,15.48,0.052,0.2171,408316.75
1271,0,5.053333333333334,15.580000000000002,0.0949,0.1066,409521.44
1272,0,5.026666666666666,15.62,0.0624,0.1976,409370.06
1273,0,4.996666666666667,15.66,0.052,0.1547,408765.0
1274,1,4.94,15.76,0.0572,0.2509,362268.78
1275,1,4.91,15.82,0.0663,0.2847,362675.6
1276,1,4.8933333333333335,15.88,0.0663,0.1976,362257.9
1277,1,4.86,15.9,0.0767,0.1781,362317.22
1278,1,4.846666666666667,15.919999999999998,0.0572,0.1924,362103.84
1279,1,4.86,15.919999999999998,0.0715,0.1976,362237.94
1280,2,4.833333333333333,15.88,0.0377,0.2119,346445.94
1281,2,4.793333333333334,15.9,0.0624,0.1781,346170.2
1282,2,4.74,15.98,0.0806,0.1976,345185.0
1283,2,4.703333333333333,16.119999999999997,0.0572,0.221,346796.47
1284,2,4.683333333333334,16.16,0.052,0.1833,346563.88
1285,2,4.663333333333333,16.2,0.0715,0.2119,346115.5
1286,3,4.683333333333334,16.2,0.0572,0.1833,333055.84
1287,3,4.676666666666667,16.2,0.0572,0.1833,333101.16
1288,3,4.653333333333333,16.240000000000002,0.052,0.2171,333607.5
1289,3,4.636666666666667,16.3,0.0806,0.1729,334684.22
1290,3,4.63,16.3,0.0481,0.2509,334307.1
1291,3,4.623333333333333,16.3,0.0715,0.1976,334711.06
1292,4,4.633333333333334,16.3,0.0338,0.2171,325324.5
1293,4,4.61,16.28,0.0715,0.169,333280.16
1294,4,4.466666666666667,16.32,0.052,0.2457,331598.12
1295,4,4.3933333333333335,16.44,0.0338,0.2119,330001.78
1296,4,4.4366666666666665,16.46,0.0624,0.221,334888.12
1297,4,4.44,16.419999999999998,0.052,0.2067,328938.9
1298,5,4.423333333333333,16.380000000000003,0.0624,0.2119,344114.56
1299,5,4.363333333333333,16.380000000000003,0.0624,0.1352,344336.2
1300,5,4.3533333333333335,16.46,0.0286,0.2314,344716.53
1301,5,4.386666666666667,16.44,0.0377,0.221,344606.4
1302,5,4.38,16.380000000000003,0.0624,0.2119,344419.84
1303,5,4.373333333333333,16.36,0.0377,0.1833,344239.44
1304,6,4.366666666666666,16.34,0.0663,0.1833,318550.62
1305,6,4.34,16.3,0.0624,0.2366,330870.0
1306,6,4.31,16.3,0.0572,0.2171,335525.25
1307,6,4.256666666666667,16.3,0.0858,0.1638,334178.3
1308,6,4.21,16.34,0.0663,0.1924,319566.9
1309,6,4.21,16.36,0.0663,0.169,317685.94
1310,7,4.22,16.44,0.0858,0.2366,342648.06
1311,7,4.2,16.48,0.1326,0.26,342221.12
1312,7,4.176666666666667,16.46,1.0361,0.8476,342428.75
1313,7,4.126666666666667,16.48,3.9884,3.2617,342746.6
1314,7,4.076666666666667,16.5,8.914100000000001,7.2267,344050.8
1315,7,4.026666666666666,16.580000000000002,23.53,12.701,344883.25
1316,8,4.003333333333333,16.6,67.548,20.709,395116.22
1317,8,4.0,16.64,97.76,24.557,399179.88
1318,8,4.056666666666667,16.66,133.38,28.054,405191.8
1319,8,4.1033333333333335,16.580000000000002,167.57000000000002,30.394,405562.94
1320,8,4.17,16.56,201.76,33.54,396684.03
1321,8,4.246666666666667,16.48,239.85,34.84,377635.62
1322,9,4.3133333333333335,16.380000000000003,277.55,38.519,447882.2
1323,9,4.386666666666667,16.34,319.28000000000003,37.856,444996.22
1324,9,4.473333333333334,16.240000000000002,354.77,41.6,442098.03
1325,9,4.556666666666667,16.18,387.4,47.580000000000005,446384.4
1326,9,4.636666666666667,16.04,426.66,48.074,444674.84
1327,9,4.776666666666666,15.76,460.85,58.37,441723.53
1328,10,4.916666666666667,15.46,493.35,67.184,464727.34
1329,10,5.073333333333333,15.14,524.94,70.538,474876.5
1330,10,5.216666666666667,14.82,550.16,76.752,475594.34
1331,10,5.3500000000000005,14.38,575.77,84.22700000000002,468383.9
1332,10,5.510000000000001,14.1,598.0,97.89,469730.47
1333,10,5.793333333333333,14.02,623.61,137.8,460789.06
1334,11,6.09,13.62,641.8100000000001,219.44000000000003,537295.94
1335,11,6.473333333333334,13.12,668.46,222.04,529187.4
1336,11,6.54,12.316,688.74,206.05,520083.75
1337,11,6.546666666666667,12.322,697.58,209.82,520295.22
1338,11,6.653333333333333,12.496,750.75,222.3,523758.03
1339,11,6.616666666666667,12.836000000000002,787.15,220.48,529981.3
1340,12,6.646666666666667,12.85,707.98,208.52,506671.06
1341,12,6.676666666666667,12.962,668.85,196.04,512353.3
1342,12,6.68,12.842,720.85,182.39,509364.62
1343,12,6.72,12.776,640.51,186.55,523287.88
1344,12,6.763333333333333,12.682,820.4300000000001,199.42,521762.84
1345,12,6.766666666666667,12.63,757.25,159.12,518915.34
1346,13,6.786666666666666,12.63,799.7600000000001,140.66,534602.44
1347,13,6.873333333333334,12.496,803.79,125.06,539135.75
1348,13,6.976666666666667,11.962,790.0100000000001,106.6,529062.4
1349,13,6.98,11.836000000000002,783.25,94.9,521421.88
1350,13,6.946666666666666,11.908,771.0300000000001,81.042,519920.34
1351,13,6.966666666666666,12.022,761.54,73.95700000000001,531387.5
1352,14,6.923333333333333,12.182,749.8399999999999,70.837,502100.78
1353,14,6.923333333333333,12.276,733.98,68.302,505023.53
1354,14,6.963333333333334,12.108,707.46,65.715,493715.47
1355,14,6.946666666666666,12.056,695.24,64.636,489546.56
1356,14,6.989999999999999,12.082,674.0500000000001,61.308,489236.0
1357,14,6.93,12.016,649.09,61.087,484875.0
1358,15,6.933333333333334,12.148,625.17,58.773,534823.6
1359,15,6.9,12.008,599.8199999999999,56.498000000000005,529655.6
1360,15,6.9366666666666665,11.956,573.95,55.757000000000005,530364.0
1361,15,6.94,11.862,540.2800000000001,53.859,528704.2
1362,15,6.920000000000001,12.056,509.6,55.588,535980.06
1363,15,6.96,12.076,480.74,56.446000000000005,536899.56
1364,16,6.956666666666667,12.136,445.25,53.911,510017.94
1365,16,6.873333333333334,12.142,408.85,54.665,516750.78
1366,16,6.853333333333333,12.188,377.39,53.612,517827.53
1367,16,6.883333333333333,12.296,288.08,52.58500000000001,502700.12
1368,16,6.796666666666667,12.541999999999998,73.85300000000001,45.11000000000001,551865.6
1369,16,6.746666666666666,12.81,69.16000000000001,45.20100000000001,549934.1
1370,17,6.75,12.922,73.554,48.269000000000005,537139.8
1371,17,6.726666666666667,13.080000000000002,79.742,45.539,538839.75
1372,17,6.716666666666666,13.18,153.66,43.056,539378.8
1373,17,6.716666666666666,13.2,146.9,36.66,542740.6
1374,17,6.696666666666666,13.34,115.57,33.605000000000004,550808.56
1375,17,6.666666666666667,13.44,79.872,28.236,555368.7
1376,18,6.63,13.56,51.298,22.516,629259.4
1377,18,6.593333333333334,13.66,22.906,14.027,702024.7
1378,18,6.55,13.76,8.7139,7.351500000000001,710881.44
1379,18,6.513333333333333,13.84,3.7076,3.2136,713851.6
1380,18,6.486666666666667,13.94,0.9555,0.8385,716246.6
1381,18,6.463333333333334,14.06,0.1612,0.221,718473.44
1382,19,6.433333333333334,14.16,0.0663,0.1157,738320.9
1383,19,6.3933333333333335,14.28,0.0858,0.091,736543.6
1384,19,6.276666666666666,14.62,0.0949,0.0819,730429.5
1385,19,6.276666666666666,14.6,0.0897,0.1157,730310.25
1386,19,6.1866666666666665,14.64,0.1144,0.0676,719690.0
1387,19,6.1933333333333325,14.66,0.0338,0.169,721003.3
1388,20,6.213333333333334,14.7,0.0572,0.1391,735483.6
1389,20,6.27,14.6,0.0897,0.0962,730823.56
1390,20,6.3133333333333335,14.36,0.052,0.1443,728033.1
1391,20,6.31,14.16,0.0624,0.13,729794.1
1392,20,6.293333333333333,14.02,0.0715,0.13,731937.2
1393,20,6.28,13.94,0.0663,0.091,731734.06
1394,21,6.260000000000001,13.919999999999998,0.0715,0.1391,706366.3
1395,21,6.246666666666666,13.88,0.0715,0.1352,710286.44
1396,21,6.23,13.9,0.052,0.1547,718552.06
1397,21,6.239999999999999,13.86,0.0624,0.1391,713884.5
1398,21,6.28,13.82,0.0481,0.1352,705002.56
1399,21,6.3566666666666665,13.62,0.0377,0.2171,697008.25
1400,22,6.390000000000001,13.46,0.0897,0.1352,614944.56
1401,22,6.3933333333333335,13.56,0.0572,0.1729,627193.6
1402,22,6.329999999999999,13.76,0.0663,0.1014,617135.94
1403,22,6.22,14.18,0.0806,0.1391,624471.9
1404,22,6.13,14.32,0.0949,0.1729,611727.6
1405,22,6.046666666666667,14.44,0.0767,0.1976,648163.8
1406,23,5.996666666666666,14.46,0.0806,0.1586,508332.34
1407,23,5.95,14.4,0.0806,0.1729,495897.28
1408,23,5.9,14.46,0.0572,0.1443,521272.6
1409,23,5.859999999999999,14.5,0.0858,0.1443,495772.28
1410,23,5.796666666666667,14.6,0.0715,0.1209,511696.9
1411,23,5.7,14.74,0.0572,0.1729,486446.56
1412,0,5.626666666666666,14.94,0.0663,0.1885,414793.75
1413,0,5.57,15.12,0.0663,0.1586,411766.34
1414,0,5.510000000000001,15.24,0.0663,0.1391,409903.47
1415,0,5.47,15.38,0.0429,0.1729,408623.06
1416,0,5.48,15.419999999999998,0.0624,0.1495,408105.06
1417,0,5.513333333333333,15.419999999999998,0.0429,0.2028,406114.62
1418,1,5.506666666666667,15.38,0.052,0.1495,373761.25
1419,1,5.466666666666666,15.4,0.104,0.169,400270.22
1420,1,5.47,15.419999999999998,0.0715,0.1638,381135.53
1421,1,5.456666666666667,15.48,0.0624,0.1495,375287.72
1422,1,5.489999999999999,15.52,0.052,0.1547,372493.75
1423,1,5.523333333333333,15.48,0.0715,0.2119,383081.6
1424,2,5.53,15.419999999999998,0.0767,0.1248,385385.03
1425,2,5.54,15.44,0.0663,0.1352,367415.47
1426,2,5.476666666666667,15.36,0.0715,0.1066,377702.34
1427,2,5.423333333333333,15.4,0.0624,0.1495,363624.44
1428,2,5.366666666666667,15.5,0.0572,0.1248,362661.78
1429,2,5.333333333333333,15.6,0.0624,0.1495,363788.78
1430,3,5.3,15.68,0.0767,0.1924,358367.75
1431,3,5.25,15.76,0.0715,0.169,360458.9
1432,3,5.223333333333334,15.82,0.0624,0.1495,359705.7
1433,3,5.24,15.86,0.0338,0.1729,356679.6
1434,3,5.226666666666667,15.9,0.0715,0.2261999999999999,359910.0
1435,3,5.173333333333333,15.88,0.0897,0.1495,359929.0
1436,4,5.136666666666667,15.94,0.0429,0.1495,370870.44
1437,4,5.116666666666666,15.96,0.0572,0.2548,369983.62
1438,4,5.0633333333333335,16.0,0.0715,0.1729,368121.56
1439,4,5.043333333333334,16.080000000000002,0.0715,0.1638,365622.53
1440,4,5.076666666666667,16.2,0.0663,0.1586,366982.44
1441,4,5.083333333333333,16.1,0.0767,0.1729,370786.78
1442,5,5.05,16.06,0.0767,0.1833,334649.9
1443,5,5.006666666666667,16.1,0.0806,0.1924,334052.8
1444,5,4.97,16.16,0.0572,0.1781,332374.38
1445,5,4.973333333333334,16.2,0.0624,0.1547,331110.25
1446,5,4.966666666666667,16.22,0.0858,0.2261999999999999,330565.47
1447,5,4.953333333333333,16.259999999999998,0.0234,0.2314,330112.44
1448,6,4.963333333333334,16.28,0.0767,0.1495,322428.28
1449,6,4.97,16.3,0.0572,0.1495,322182.34
1450,6,4.97,16.34,0.0806,0.1638,321896.66
1451,6,4.95,16.380000000000003,0.052,0.1638,320720.0
1452,6,4.9366666666666665,16.380000000000003,0.0624,0.1157,319711.78
1453,6,4.976666666666667,16.380000000000003,0.0663,0.2067,322071.4
1454,7,4.966666666666667,16.3,0.0572,0.1833,347469.88
1455,7,4.926666666666667,16.34,0.0949,0.2261999999999999,345130.38
1456,7,4.92,16.419999999999998,0.8372,0.6552,342432.66
1457,7,4.996666666666667,16.48,3.2370000000000005,2.717,335687.53
1458,7,4.986666666666667,16.4,7.4256,6.1087,346730.72
1459,7,4.993333333333333,16.380000000000003,16.458000000000002,12.584,356374.53
1460,8,5.013333333333333,16.419999999999998,31.577,23.972,380799.9
1461,8,5.036666666666666,16.44,41.886,31.746,382189.5
1462,8,5.06,16.46,42.133,31.954,384501.1
1463,8,5.153333333333333,16.46,98.54,40.755,391190.56
1464,8,5.196666666666666,16.419999999999998,61.88,47.411,403190.53
1465,8,5.236666666666667,16.380000000000003,88.166,59.956,404890.8
1466,9,5.283333333333333,16.34,159.9,101.4,461865.34
1467,9,5.359999999999999,16.32,136.76000000000002,111.41,463038.03
1468,9,5.473333333333334,16.32,143.39,117.13,463672.44
1469,9,5.603333333333333,16.32,271.31,162.37,465759.66
1470,9,5.84,16.259999999999998,327.99,173.68,450885.1
1471,9,6.116666666666667,16.22,420.81,218.4,470188.8
1472,10,6.263333333333333,15.76,316.55,207.09000000000003,521980.34
1473,10,6.416666666666667,15.24,300.56,207.74,493456.5
1474,10,6.553333333333334,14.68,225.94000000000003,192.4,503632.78
1475,10,6.6866666666666665,13.86,290.81,220.74,501066.12
1476,10,6.793333333333333,13.22,309.92,241.02,482782.84
1477,10,6.81,13.24,300.56,235.95,476720.8
1478,11,6.803333333333334,13.34,324.61,258.57,538128.9
1479,11,6.859999999999999,13.24,307.97,259.87,537320.9
1480,11,6.8500000000000005,13.16,300.69,260.39000000000004,537008.44
1481,11,6.890000000000001,13.12,298.09000000000003,258.7,537175.94
1482,11,6.913333333333333,13.16,312.65000000000003,273.13,536280.9
1483,11,6.91,13.24,290.03000000000003,252.07,539500.56
1484,12,6.933333333333334,13.2,315.64000000000004,271.7,551267.94
1485,12,6.95,13.3,350.22,298.22,551396.94
1486,12,6.983333333333333,13.32,379.08,305.24,547805.5
1487,12,7.026666666666666,13.4,441.48,343.98,527708.5
1488,12,7.07,13.36,450.58,353.34000000000003,522239.9
1489,12,7.07,13.34,430.17,341.64000000000004,528846.94
1490,13,7.076666666666667,13.3,390.91,303.03000000000003,546553.44
1491,13,7.126666666666666,13.34,369.07,303.16,550292.3
1492,13,7.116666666666667,13.2,392.86,312.39000000000004,548428.75
1493,13,7.1000000000000005,13.28,396.11,327.34000000000003,547238.75
1494,13,7.04,13.48,435.76,345.8,544012.75
1495,13,7.073333333333333,13.44,438.62,351.52,543991.4
1496,14,7.1000000000000005,13.32,437.71,352.69000000000005,524613.1
1497,14,7.2,13.24,861.3800000000001,362.83,544821.4
1498,14,7.28,12.81,714.0899999999999,245.31,550543.6
1499,14,7.236666666666667,12.816,563.0300000000001,156.91,545556.7
1500,14,7.253333333333334,12.57,532.35,147.81,543050.25
1501,14,7.34,12.416,649.61,139.1,543499.4
1502,15,7.41,12.268,616.72,145.6,535206.7
1503,15,7.44,11.602,513.37,127.66,525810.1
1504,15,7.45,11.548,432.12,123.89,531464.4
1505,15,7.426666666666667,12.296,556.14,105.17000000000002,534154.3
1506,15,7.333333333333333,12.416,517.66,81.627,534063.75
1507,15,7.329999999999999,12.422,484.12,72.47500000000001,534572.4
1508,16,7.37,12.288,443.43000000000006,63.232000000000006,509247.75
1509,16,7.336666666666667,12.388,404.3,56.355,508621.5
1510,16,7.31,12.308000000000002,366.21,53.651,513275.0
1511,16,7.3066666666666675,12.256,332.54,52.013,528992.4
1512,16,7.359999999999999,12.096,305.11,59.293,539593.4
1513,16,7.236666666666667,12.516,269.49,54.47,531324.7
1514,17,7.18,12.59,228.41,46.8,524093.56
1515,17,7.140000000000001,12.53,198.12,49.127,546835.0
1516,17,7.12,12.496,167.44000000000003,49.712,554505.4
1517,17,7.126666666666666,12.441999999999998,138.19,47.684000000000005,560032.3
1518,17,7.1000000000000005,12.822,100.75,35.568,594120.3
1519,17,6.989999999999999,13.18,71.253,30.03,603960.7
1520,18,6.926666666666667,13.24,43.62800000000001,22.451,680937.8
1521,18,6.866666666666667,13.3,17.862000000000002,13.104,700512.5
1522,18,6.82,13.44,7.915700000000001,6.5754,705266.44
1523,18,6.77,13.68,2.5389000000000004,2.2451000000000003,709217.4
1524,18,6.71,14.04,0.5083000000000001,0.4043,719474.6
1525,18,6.663333333333333,14.32,0.1378,0.1352,726267.9
1526,19,6.62,14.48,0.0858,0.0871,735806.75
1527,19,6.6000000000000005,14.580000000000002,0.0806,0.0962,736608.6
1528,19,6.57,14.64,0.1144,0.1105,737826.9
1529,19,6.546666666666667,14.64,0.0715,0.13,738585.94
1530,19,6.523333333333333,14.6,0.1144,0.0624,739086.4
1531,19,6.463333333333334,14.7,0.052,0.1352,738635.1
1532,20,6.243333333333333,14.66,0.0715,0.1547,733176.5
1533,20,6.06,14.84,0.0624,0.1105,720198.0
1534,20,5.953333333333333,15.04,0.0715,0.1209,696759.9
1535,20,5.896666666666667,15.14,0.0858,0.1391,687758.3
1536,20,5.8500000000000005,15.22,0.0663,0.1495,682291.2
1537,20,5.793333333333333,15.38,0.052,0.1014,676559.7
1538,21,5.75,15.52,0.0858,0.1209,653046.25
1539,21,5.75,15.580000000000002,0.0663,0.0871,654745.3
1540,21,5.763333333333333,15.62,0.0897,0.0962,655594.8
1541,21,5.739999999999999,15.68,0.0767,0.0819,654582.94
1542,21,5.733333333333333,15.82,0.0663,0.1547,652848.1
1543,21,5.78,16.06,0.0663,0.1352,657991.25
1544,22,5.773333333333333,16.0,0.0663,0.1547,672815.0
1545,22,5.736666666666667,16.080000000000002,0.0663,0.169,660354.3
1546,22,5.846666666666667,16.36,0.0767,0.091,686401.7
1547,22,5.876666666666666,16.119999999999997,0.0897,0.1105,670753.5
1548,22,5.736666666666667,16.18,0.0338,0.1352,569351.44
1549,22,5.68,16.36,0.0715,0.1443,664348.7
1550,23,5.723333333333334,16.34,0.0715,0.1443,544964.56
1551,23,5.596666666666667,16.4,0.0897,0.1391,528143.8
1552,23,5.593333333333334,16.28,0.0715,0.1586,535260.9
1553,23,5.739999999999999,16.48,0.0858,0.0962,513232.5
1554,23,5.786666666666666,16.48,0.0663,0.1586,515860.22
1555,23,5.95,16.4,0.0481,0.221,503985.62
1556,0,6.07,16.0,0.0663,0.1729,441440.94
1557,0,6.093333333333334,15.7,0.0767,0.1157,441771.56
1558,0,6.16,15.62,0.0429,0.2067,447500.66
1559,0,6.273333333333333,15.48,0.052,0.1833,437324.2
1560,0,6.363333333333333,15.22,0.052,0.1729,429777.66
1561,0,6.423333333333333,14.98,0.052,0.1781,455651.4
1562,1,6.47,14.919999999999998,0.0624,0.1248,537785.1
1563,1,6.456666666666667,14.86,0.0572,0.1729,539701.44
1564,1,6.466666666666666,14.82,0.052,0.1495,536896.3
1565,1,6.483333333333333,14.84,0.0715,0.1157,530331.6
1566,1,6.506666666666667,14.96,0.0572,0.1014,544370.06
1567,1,6.5,15.04,0.052,0.1729,541366.6
1568,2,6.446666666666666,15.12,0.0858,0.1781,583533.4
1569,2,6.323333333333333,15.26,0.0481,0.2171,378752.4
1570,2,6.113333333333333,15.44,0.0377,0.1885,467308.88
1571,2,6.010000000000001,15.48,0.052,0.1781,386574.6
1572,2,5.736666666666667,15.54,0.0663,0.13,390092.53
1573,2,5.68,15.68,0.0897,0.1924,403538.38
1574,3,5.666666666666667,15.72,0.0572,0.1729,382710.47
1575,3,5.6066666666666665,15.72,0.0663,0.1547,383374.25
1576,3,5.489999999999999,15.82,0.052,0.1833,368357.34
1577,3,5.4,15.94,0.0429,0.2119,342680.38
1578,3,5.41,16.0,0.0624,0.1924,356864.4
1579,3,5.456666666666667,16.04,0.0858,0.1885,383646.25
1580,4,5.483333333333333,16.02,0.0481,0.1924,373993.44
1581,4,5.453333333333333,16.06,0.0715,0.1833,377000.62
1582,4,5.446666666666666,16.080000000000002,0.0663,0.1833,376886.72
1583,4,5.416666666666667,16.1,0.0572,0.1924,377726.62
1584,4,5.44,16.119999999999997,0.0663,0.1443,376475.0
1585,4,5.4,16.119999999999997,0.0715,0.1547,378608.16
1586,5,5.363333333333333,16.14,0.0572,0.1924,389982.1
1587,5,5.363333333333333,16.16,0.0624,0.1885,391981.53
1588,5,5.353333333333333,16.16,0.052,0.1495,390448.66
1589,5,5.303333333333334,16.22,0.0572,0.1352,386685.47
1590,5,5.293333333333334,16.240000000000002,0.0377,0.1885,385600.66
1591,5,5.3,16.240000000000002,0.0715,0.1209,388630.72
1592,6,5.303333333333334,16.22,0.052,0.169,320119.84
1593,6,5.266666666666667,16.240000000000002,0.0715,0.221,319016.1
1594,6,5.233333333333333,16.32,0.0663,0.1586,320882.4
1595,6,5.263333333333333,16.32,0.0715,0.1586,320687.7
1596,6,5.293333333333334,16.32,0.0715,0.1924,320484.16
1597,6,5.32,16.3,0.0715,0.1885,320924.2
1598,7,5.316666666666666,16.3,0.0858,0.091,351540.62
1599,7,5.326666666666667,16.28,0.0806,0.2171,353238.03
1600,7,5.33,16.28,0.4797,0.52,353752.88
1601,7,5.303333333333334,16.3,2.2152,1.8551,352073.4
1602,7,5.306666666666667,16.32,6.0086,5.1064,354262.7
1603,7,5.31,16.32,10.842,9.191,358217.34
1604,8,5.296666666666667,16.32,22.841,18.668,410632.38
1605,8,5.303333333333334,16.34,43.511,32.097,412284.7
1606,8,5.33,16.36,53.625,40.3,413408.06
1607,8,5.376666666666666,16.36,68.757,54.158,414644.38
1608,8,5.406666666666666,16.34,105.3,76.752,409569.0
1609,8,5.433333333333334,16.32,130.91,93.34,406179.53
1610,9,5.4433333333333325,16.28,133.38,104.39,463518.1
1611,9,5.473333333333334,16.259999999999998,133.25,111.8,463657.3
1612,9,5.466666666666666,16.240000000000002,145.6,120.51,463695.72
1613,9,5.536666666666666,16.240000000000002,181.74,148.59,467293.66
1614,9,5.593333333333334,16.16,224.25,175.24,463916.2
1615,9,5.656666666666666,16.1,215.02,176.54000000000002,466576.1
1616,10,5.746666666666666,16.06,215.54,179.79000000000002,538105.44
1617,10,5.79,15.96,210.73,177.84000000000003,531633.75
1618,10,5.87,15.88,232.18,193.31,539678.0
1619,10,5.94,15.84,224.25,190.84000000000003,531186.25
1620,10,6.03,15.74,229.06,197.86,520632.22
